Run,Generation,Firefly,C,Gamma,Fitness,Diversity
17,1,4,7.1064537224738045,0.0110172086134545,0.8512504812859887,2.9464716312271375
17,1,5,3.813799604087062,0.0419206275243035,0.8490008559111293,2.9087957780099627
17,1,6,1.46922337757948,0.0236714100015761,0.8487506059423402,3.934209479775115
17,1,7,1.3099846000104391,0.0692435180841782,0.8490006684579691,4.034686568367564
17,1,8,7.766419412558225,0.0600257085210326,0.8512504812859887,3.2741862723116206
17,1,9,3.448244977856045,0.0573543756794846,0.8490008559111293,2.985783687681895
17,1,10,9.37144966815122,0.0167041781338152,0.8514999814421372,4.613846082226964
17,1,11,7.281245426410829,0.0488331340037737,0.8512504812859887,3.0132777826782124
17,1,12,0.890924310946979,0.0861081981434921,0.8490008559111292,4.346671702160688
17,1,13,8.089121487784853,0.0082320688755194,0.8512504812859887,3.5119195275448276
17,1,14,0.896307137692124,0.0302810879284458,0.8490006684579691,4.341788936101089
17,1,15,3.3474353179936225,0.0509288990679926,0.8492509184267582,3.017601886569462
17,1,16,5.315520060607264,0.026863974156903,0.8500007310673245,2.754700292568149
17,1,17,9.15803588569153,0.03307094014256,0.8512504812859887,4.4115981277703575
17,1,18,0.6034108749040835,0.0431153753528384,0.8490006684579691,4.61610889806927
17,1,19,5.27868817534497,0.0381006597538064,0.8502507935829534,2.754649615176006
17,2,0,2.7938098236333317,0.0794724407612814,0.8490008559111293,3.237144928161182
17,2,1,7.641066558954522,0.0311299417591655,0.8512504812859887,3.1719819036834838
17,2,2,7.281481140671834,0.0413487876368807,0.8512504812859887,2.9849360471762605
17,2,3,7.155140453953858,0.0298647544525678,0.8512504812859887,2.945058023367734
17,2,4,7.1064537224738045,0.0110172086134545,0.8512504812859887,2.935099086813193
17,2,5,3.765016517680582,0.0430951881632779,0.8490008559111293,2.907408761459131
17,2,6,1.3193474468236464,0.0415539684884805,0.8487506059423402,4.013528602219795
17,2,7,1.27593667378146,0.0721094384016452,0.8490006684579691,4.040964902657562
17,2,8,7.581860878175909,0.038817674194345,0.8512504812859887,3.1346219795691908
17,2,9,3.428116437275325,0.0557859340264657,0.8490008559111293,2.978356507537588
17,2,10,9.36877011147924,0.0166974502819836,0.8514999814421372,4.611869463258048
17,2,11,7.360405810931511,0.033617509087241,0.8512504812859887,3.0180464404114047
17,2,12,0.8920994399062466,0.0860913693132611,0.8490008559111292,4.329193542024089
17,2,13,8.057002353421865,0.0087122804056566,0.8512504812859887,3.478614764525716
17,2,14,0.9384662803441368,0.0477927492111468,0.8490006684579691,4.2897410100045725
17,2,15,3.3474358659378334,0.0509288932501494,0.8492509184267582,3.0038244159037304
17,2,16,5.3222288813897,0.0268307106287466,0.8500007310673245,2.746883199690622
17,2,17,9.09529745543126,0.0286476067120323,0.8512504812859887,4.35275384052043
17,2,18,0.7313567999971152,0.0543968539749066,0.8490006684579691,4.4804881760594775
17,2,19,5.290632021068364,0.035744620318139,0.8502507935829534,2.746851545927191
17,3,0,2.9693154391942165,0.0695400256226484,0.8490008559111293,3.128061305826857
17,3,1,7.501112049787381,0.0276375027745122,0.8512504812859887,3.0537031285894174
17,3,2,7.370015694154225,0.0297048111066971,0.8512504812859887,2.984618323887997
17,3,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.907782144792961
17,3,4,7.1064537224738045,0.0110172086134545,0.8512504812859887,2.8990847468676693
17,3,5,3.694884111685552,0.0444110163300712,0.8490008559111293,2.882606368851157
17,3,6,1.2549520372062546,0.0489564157671517,0.8487506059423402,4.030566108425856
17,3,7,1.2113872641348689,0.0706508163705668,0.8490006684579691,4.05808483060077
17,3,8,7.500136704120134,0.0276424992046277,0.8512504812859887,3.0530871446207684
17,3,9,3.470747601188497,0.0528695617826637,0.8490008559111293,2.929800496850189
17,3,10,9.366061059103997,0.0166906483721098,0.8514999814421372,4.6201499514257165
17,3,11,7.303329012897551,0.0274270898674222,0.8512504812859887,2.956539514240147
17,3,12,0.8934988395212297,0.0860712094672056,0.8490008559111292,4.300767508116491
17,3,13,7.796585932528979,0.0154886546779059,0.8512504812859887,3.2714816534166733
17,3,14,0.9633730322491848,0.0581159647451305,0.8490006684579691,4.240773429971277
17,3,15,3.347436817180031,0.0509288847971419,0.8492509184267582,2.968738080419426
17,3,16,5.347577352709608,0.0267738408935558,0.8500007310673245,2.7136836778835436
17,3,17,9.108934761942391,0.0263944312303776,0.8512504812859887,4.376528626271382
17,3,18,0.885708596607091,0.0624002392494305,0.8490006684579691,4.307622384098467
17,3,19,5.299902414653601,0.0339003287510357,0.8502507935829534,2.713661950825768
17,4,0,3.08778313703204,0.0636141966063258,0.8490008559111293,3.064657494171543
17,4,1,7.456316030650631,0.0234849737792325,0.8512504812859887,2.9895116411469416
17,4,2,7.417728652897629,0.0241391307937814,0.8512504812859887,2.969202495273314
17,4,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.878242361984048
17,4,4,7.236341180878511,0.016464163419626,0.8512504812859887,2.8968518473400913
17,4,5,3.6948937679122937,0.0444109596634958,0.8490008559111293,2.8624222097880763
17,4,6,1.188937840760447,0.0590475384236768,0.8487506059423402,4.064200830459392
17,4,7,1.1584044952544552,0.0733902193804748,0.8490006684579691,4.083509130066254
17,4,8,7.471456298286275,0.0240147504844231,0.8512504812859887,2.9990723029951836
17,4,9,3.4530096029339465,0.0522362018886015,0.8490008559111293,2.9133563207104713
17,4,10,9.264096377908734,0.0186423142083224,0.8514999814421372,4.514698205995333
17,4,11,7.273115425486917,0.0271664063187443,0.8512504812859887,2.9083805061151993
17,4,12,0.8949073072503998,0.0860509189096137,0.8490008559111292,4.2955844596766575
17,4,13,7.639101427920269,0.018579209545681,0.8512504812859887,3.122627247700923
17,4,14,0.9889372351002516,0.065362794150638,0.8490006684579691,4.208277190719223
17,4,15,3.4289670273342754,0.0495749860793422,0.8492509184267582,2.920944632684433
17,4,16,5.375815974711598,0.0268915402666565,0.8500007310673245,2.6916557451971004
17,4,17,9.03907298341853,0.0261407572033044,0.8512504812859887,4.301498236984098
17,4,18,0.9692424147769694,0.0683614169304294,0.8490006684579691,4.224867032611204
17,4,19,5.317392905896496,0.0338309420134191,0.8502507935829534,2.6916346494678844
17,5,0,3.2560214901274644,0.0574303027039858,0.8490008559111293,2.9795006077945407
17,5,1,7.403798331603673,0.0246869084861876,0.8512504812859887,2.919089705698415
17,5,2,7.368346983254437,0.0250432403645652,0.8512504812859887,2.9004311925071335
17,5,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.8364106743864754
17,5,4,7.319425917667615,0.0225568765742447,0.8512504812859887,2.8798531141743435
17,5,5,3.7148272912110167,0.0442032546267197,0.8490008559111293,2.8299936534978962
17,5,6,1.1381531573788788,0.0639757081400502,0.8487506059423402,4.094292473231066
17,5,7,1.1084603287868535,0.0741982034037843,0.8490006684579691,4.113054386188448
17,5,8,7.407283477978652,0.0249494351757663,0.8512504812859887,2.9212907115192785
17,5,9,3.509307332856102,0.050266809060628,0.8490008559111293,2.873282879084706
17,5,10,9.180692892895951,0.0202367440512749,0.8514999814421372,4.429278508980144
17,5,11,7.248595577050109,0.0269548484849566,0.8512504812859887,2.8574664788643216
17,5,12,0.8959293592940549,0.0860361189268998,0.8490008559111292,4.291999839146696
17,5,13,7.435872218284394,0.0233471180183125,0.8512504812859887,2.9423637689735096
17,5,14,1.0026796253168302,0.0701763757776012,0.8490006684579691,4.190966414691368
17,5,15,3.505168696920537,0.0483604454800962,0.8492509184267582,2.87458793469949
17,5,16,5.43656187776956,0.0268414971440294,0.8500007310673245,2.656233568274029
17,5,17,9.013485789021823,0.0261473394944902,0.8512504812859887,4.270854600757616
17,5,18,1.0000168506156435,0.0721988798322967,0.8490006684579691,4.193209865084318
17,5,19,5.365707200261832,0.0323714384117361,0.8502507935829534,2.656214430377132
17,6,0,3.398051532431888,0.053051162240877,0.8490008559111293,2.9140732840877575
17,6,1,7.355976924011202,0.024950224431264,0.8512504812859887,2.858440705650786
17,6,2,7.324422532950331,0.0252282852952421,0.8512504812859887,2.8416480372430812
17,6,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.799288776278013
17,6,4,7.32828591981087,0.0245200429223611,0.8512504812859887,2.8432788790809562
17,6,5,3.755285787761393,0.043862227234339,0.8490008559111293,2.8001519946017708
17,6,6,1.0727276516085102,0.0702555776839563,0.8487506059423402,4.138033657324132
17,6,7,1.0566913034020085,0.0755860033347142,0.8490006684579691,4.148168064077518
17,6,8,7.350333906462163,0.0251644134289901,0.8512504812859887,2.8548762641211196
17,6,9,3.580678885326088,0.0488019178309398,0.8490008559111293,2.8371813234285033
17,6,10,9.073538983981605,0.0215988411388927,0.8514999814421372,4.321535795219956
17,6,11,7.273690638150093,0.0260378461994432,0.8512504812859887,2.825623735580529
17,6,12,0.8970647246720362,0.0860199019864045,0.8490008559111292,4.28570254764827
17,6,13,7.357435151858674,0.0248462916823011,0.8512504812859887,2.859515779743139
17,6,14,1.000978918290012,0.0737630032072668,0.8490006684579691,4.189185910352711
17,6,15,3.583103728724119,0.0475287609726388,0.8492509184267582,2.836414522803313
17,6,16,5.485307863560908,0.0278782546345696,0.8500007310673245,2.6242360999110463
17,6,17,8.91313778267968,0.0261053196371784,0.8512504812859887,4.1695639042089
17,6,18,0.9809998199066082,0.0749195211349316,0.8490006684579691,4.206018423473382
17,6,19,5.426588126912811,0.032153472574701,0.8502507935829534,2.624221911728795
17,7,0,3.518252358682928,0.0500972756807417,0.8490008559111293,2.859524004830473
17,7,1,7.33099853004379,0.0252966363971483,0.8512504812859887,2.81592527533125
17,7,2,7.287001900931351,0.0255241631116172,0.8512504812859887,2.7902467505769417
17,7,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.7571155828288854
17,7,4,7.31717472704275,0.0251831057480263,0.8512504812859887,2.8057402829885936
17,7,5,3.794102704607087,0.0435520849247095,0.8490008559111293,2.7740301296508947
17,7,6,1.0224121146635992,0.0736918344325168,0.8487506059423402,4.173220036704092
17,7,7,1.0102945982049625,0.0762585983968212,0.8490006684579691,4.180871780641501
17,7,8,7.304026017212281,0.025481408871799,0.8512504812859887,2.797439332834883
17,7,9,3.647391325441497,0.0475508599159994,0.8490008559111293,2.805155156657855
17,7,10,8.944913247882043,0.0227066877783796,0.8514999814421372,4.1911779377234195
17,7,11,7.249061025291205,0.0260485261653655,0.8512504812859887,2.778264672902312
17,7,12,0.8978761885721718,0.0860083283329409,0.8490008559111292,4.27979357450482
17,7,13,7.303836571345887,0.025276659948377,0.8512504812859887,2.7973404449200574
17,7,14,0.9817482765900132,0.0761730785261757,0.8490006684579691,4.201903234890883
17,7,15,3.649561112963083,0.0465330445389048,0.8492509184267582,2.804469326088902
17,7,16,5.570504078513158,0.0277746209717344,0.8500007310673245,2.591028987857446
17,7,17,8.791271347834655,0.026069758642992,0.8512504812859887,4.0456132737038795
17,7,18,0.9654052191594942,0.0771115506594446,0.8490006684579691,4.215674232368764
17,7,19,5.532702104887337,0.0310048122021971,0.8502507935829534,2.5910177424654086
17,8,0,3.5585369192465333,0.0492533436553145,0.8490008559111293,2.8433072734468667
17,8,1,7.300357773477234,0.0255694005068629,0.8512504812859887,2.7659086511138775
17,8,2,7.287001900931351,0.0255241631116172,0.8512504812859887,2.758961079997059
17,8,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.7281955920989382
17,8,4,7.292731205618226,0.0255560495683404,0.8512504812859887,2.7613731599880635
17,8,5,3.738904799884092,0.0452521301939761,0.8490008559111293,2.7835696805287298
17,8,6,0.9928758641240616,0.0762997496322697,0.8487506059423402,4.193749571255095
17,8,7,0.9818037067330412,0.0776407969656773,0.8490006684579691,4.200742141606836
17,8,8,7.304026017212281,0.025481408871799,0.8512504812859887,2.7686119041093633
17,8,9,3.6534445436521694,0.0474315713740341,0.8490008559111293,2.803343389519328
17,8,10,8.884034904693827,0.0228127399809448,0.8514999814421372,4.1309892468964895
17,8,11,7.271533735516108,0.0258329686622318,0.8512504812859887,2.7540757918677348
17,8,12,0.8988857601189458,0.0859941793881273,0.8490008559111292,4.274820950800593
17,8,13,7.295402092918304,0.0255396441660476,0.8512504812859887,2.762778912888105
17,8,14,0.9665189487414872,0.0779076831215245,0.8490006684579691,4.212008035053055
17,8,15,3.670361058293329,0.0463470724385425,0.8492509184267582,2.7980008194635912
17,8,16,5.729002565813761,0.0275792889614843,0.8500007310673245,2.5787872274687986
17,8,17,8.581451190607376,0.0254352734693273,0.8512504812859887,3.8443249681607834
17,8,18,0.9533127332004416,0.0788669929031972,0.8490006684579691,4.223137818103877
17,8,19,5.684393631590111,0.0299764142855682,0.8502507935829534,2.5787791616760067
17,9,0,3.589991587142884,0.0485920972065151,0.8490008559111293,2.8244441902869046
17,9,1,7.300357773477234,0.0255694005068629,0.8512504812859887,2.70477992676517
17,9,2,7.287001900931351,0.0255241631116172,0.8512504812859887,2.6978323601995826
17,9,3,7.148600452332321,0.0260920881775611,0.8512504812859887,2.6670668908321935
17,9,4,7.292731205618226,0.0255560495683404,0.8512504812859887,2.7002444378300225
17,9,5,3.741150657783538,0.0453371188259397,0.8490008559111293,2.774436659554899
17,9,6,0.9698192089168892,0.0782889029717599,0.8487506059423402,4.203579311532283
17,9,7,0.9640666952429974,0.0789794458622386,0.8490006684579691,4.207213152076456
17,9,8,7.304026017212281,0.025481408871799,0.8512504812859887,2.7074831817609315
17,9,9,3.6692714817725274,0.0471034632383625,0.8490008559111293,2.791061024258988
17,9,10,8.6581322197866,0.0236238409187083,0.8514999814421372,3.9008269259715553
17,9,11,7.271533735516108,0.0258329686622318,0.8512504812859887,2.692947067305213
17,9,12,0.8999609580855229,0.0859790238492315,0.8490008559111292,4.266049030605078
17,9,13,7.295402092918304,0.0255396441660476,0.8512504812859887,2.7016501906276105
17,9,14,0.9542887262001885,0.0793732487207135,0.8490006684579691,4.2144788979372425
17,9,15,3.683435351600256,0.0462349787742688,0.8492509184267582,2.786587921075244
17,9,16,5.983355059481296,0.0272654537199039,0.8500007310673245,2.544426279233241
17,9,17,8.154133451626413,0.0255001738857476,0.8512504812859887,3.423352984783686
17,9,18,0.9547106657737752,0.0788505912101035,0.8490006684579691,4.214121145731591
17,9,19,5.926244996810048,0.0289457616197503,0.8502507935829534,2.5444213519168217
18,0,0,6.168840719663948,0.0534101690085865,0.8495007934892268,2.439684613464745
18,0,1,2.1826948285338608,0.0164241067223154,0.8502511684892737,3.229827837848244
18,0,2,2.367980345961188,0.0502529626701655,0.8502511684892737,3.0931066141065537
18,0,3,2.7117778571120343,0.0947602501607722,0.8505010435517425,2.8769050898411224
18,0,4,4.638652214288475,0.0058796016544637,0.85100079367668,2.244563120404056
18,0,5,7.292664058366334,0.0328845288208989,0.8495007934892268,3.090420887905897
18,0,6,6.534889320582476,0.0279594370523232,0.8500007310673245,2.612559983184109
18,0,7,5.707437417333199,0.0772152504807464,0.8495007934892268,2.3237908364572446
18,0,8,9.28008741774554,0.0261127144433077,0.8497501061922152,4.558506075316597
18,0,9,3.348569509989812,0.0464266420285939,0.8502511684892737,2.5408929386755217
18,0,10,9.271748377359888,0.0901386856810657,0.8477501684266643,4.551762010742177
18,0,11,0.8987828010063803,0.013192982575381,0.8505010435517425,4.339900845703564
18,0,12,4.955091773306383,0.0106619272805423,0.8502511684892737,2.2445559294563613
18,0,13,3.4558087334869745,0.0148385378217477,0.8502511684892737,2.495903742824337
18,0,14,6.360403551318859,0.0949495431739161,0.8495007934892268,2.521337149756761
18,0,15,9.967337702943816,0.0375241132496914,0.8487502310360199,5.206684092560986
18,0,16,5.990126371146123,0.0856267653524081,0.8497508560048558,2.383560085773357
18,0,17,1.17462072796384,0.0689564411051965,0.8502511684892737,4.078604626456374
18,0,18,4.088436617250682,0.0206146160280164,0.8505010435517425,2.302266942699414
18,0,19,4.02753618747442,0.0075960286964916,0.8507509186142111,2.3152901230669687
18,1,0,6.204013009524043,0.0458040352810304,0.8495007934892268,2.4412218504747516
18,1,1,2.421598206601353,0.0346381153263936,0.8502511684892737,3.0075622966691946
18,1,2,2.367980369944902,0.0502529625418494,0.8502511684892737,3.047051664657801
18,1,3,2.848791388115645,0.0718604732006289,0.8505010435517425,2.7380486712641203
18,1,4,4.431931212938369,0.0102399310164426,0.85100079367668,2.2190252401475337
18,1,5,7.212964236145613,0.0323129043629749,0.8495007934892268,3.038480139338614
18,1,6,6.534889320582476,0.0279594370523232,0.8500007310673245,2.6104364063397285
18,1,7,5.741254773315433,0.059021789791809,0.8495007934892268,2.3226627756158607
18,1,8,9.279794524005464,0.0261129114758979,0.8497501061922152,4.562041721311087
18,1,9,3.3574512976616533,0.0440331219168946,0.8502511684892737,2.47005085623179
18,1,10,9.35381265214884,0.0723840272157561,0.8477501684266643,4.624516179554177
18,1,11,1.016218006895096,0.025260554710373,0.8505010435517425,4.2086410625225446
18,1,12,4.755718269800634,0.0120447698103988,0.8502511684892737,2.2190115115893163
18,1,13,3.4653544520268467,0.0222472841416044,0.8502511684892737,2.4246722687280853
18,1,14,6.249367374102603,0.0707542841820242,0.8495007934892268,2.460626451446748
18,1,15,9.881356014770857,0.0361007291010126,0.8487502310360199,5.1234931332625795
18,1,16,6.005498980459194,0.0636259620347443,0.8497508560048558,2.378374311957345
18,1,17,1.2368602251869374,0.0680010763709962,0.8502511684892737,3.9997113203483505
18,1,18,4.0717898497979474,0.0209248832660703,0.8505010435517425,2.2567965867152946
18,1,19,3.846142601218709,0.0178355244170294,0.8507509186142111,2.304351766923439
18,2,0,6.278844358103536,0.0409250906358651,0.8495007934892268,2.440428432702168
18,2,1,2.71340284879144,0.040386726470623,0.8502511684892737,2.79520240924208
18,2,2,2.401198747099512,0.049524453797258,0.8502511684892737,3.0252704814344114
18,2,3,3.1025663130816348,0.0519449810181998,0.8505010435517425,2.549537391576345
18,2,4,4.234546146999717,0.0146822562773903,0.85100079367668,2.1780884449315616
18,2,5,7.13150879880916,0.0317520961491088,0.8495007934892268,2.951890830914985
18,2,6,6.534889320582476,0.0279594370523232,0.8500007310673245,2.5751779255251703
18,2,7,5.843130448936701,0.049154132525743,0.8495007934892268,2.322164184175282
18,2,8,9.279501190208258,0.0261131088045191,0.8497501061922152,4.534800786867132
18,2,9,3.36290352542058,0.0406057041421674,0.8502511684892737,2.4124485093202863
18,2,10,9.417190137172645,0.059130649347738,0.8477501684266643,4.650821353324764
18,2,11,1.117845296574352,0.0344209937071871,0.8505010435517425,4.1258314006710775
18,2,12,4.473536840632715,0.0150017270716791,0.8502511684892737,2.1780763404617955
18,2,13,3.6546684417197977,0.0236466276282561,0.8502511684892737,2.2896179761695024
18,2,14,6.218966212849252,0.0556645377357451,0.8495007934892268,2.41532793261445
18,2,15,9.797285909042024,0.0347094425356088,0.8487502310360199,5.0106615836954465
18,2,16,6.08721253643661,0.0512594919326204,0.8497508560048558,2.3735809088784143
18,2,17,1.3056978601439293,0.0669185562999915,0.8502511684892737,3.9480115810807064
18,2,18,3.94293675631253,0.0225284796528648,0.8505010435517425,2.208719483944363
18,2,19,3.846532421732805,0.01783699220453,0.8507509186142111,2.229072407575104
18,3,0,6.377465037541592,0.037517601027041,0.8495007934892268,2.4817100771398652
18,3,1,2.7134031962182794,0.0403867253408077,0.8502511684892737,2.750061812926079
18,3,2,2.584777210231373,0.046167899552481,0.8502511684892737,2.8448605142471073
18,3,3,3.1141306203024515,0.0447714513998043,0.8505010435517425,2.4970206889797986
18,3,4,3.979409872786946,0.0199875488354336,0.85100079367668,2.1914045729007716
18,3,5,7.050967971396725,0.0312136363884779,0.8495007934892268,2.890481504288015
18,3,6,6.534889320582476,0.0279594370523232,0.8500007310673245,2.56460188045016
18,3,7,6.021631244718232,0.0431207781498776,0.8495007934892268,2.3768559284973585
18,3,8,9.279207415083976,0.0261133064300254,0.8497501061922152,4.5324119335689215
18,3,9,3.3600000603123896,0.0372877742145332,0.8502511684892737,2.3675910522470596
18,3,10,9.457668459194789,0.0496042609187181,0.8477501684266643,4.682727878880799
18,3,11,1.2163497038099484,0.0411706503698183,0.8505010435517425,4.01995280927625
18,3,12,4.259248352440555,0.0178327529286147,0.8502511684892737,2.1914117897895085
18,3,13,3.5649549237741915,0.0277580392164528,0.8502511684892737,2.2812963736381073
18,3,14,6.257592064401131,0.0462800855682421,0.8495007934892268,2.4312786005257587
18,3,15,9.717776606801772,0.0333942596037499,0.8487502310360199,4.929048869809676
18,3,16,6.212969735821828,0.043436598913513,0.8497508560048558,2.4171518622073425
18,3,17,1.432254904879614,0.0648502100188712,0.8502511684892737,3.815557556711898
18,3,18,3.785595453377024,0.0250857749712642,0.8505010435517425,2.2120195335160906
18,3,19,3.784088442212668,0.0190862242298001,0.8507509186142111,2.212395263246478
18,4,0,6.472257324600102,0.034938749724908,0.8495007934892268,2.5213900674846963
18,4,1,2.773660047378137,0.0409845195390968,0.8502511684892737,2.6713873441556744
18,4,2,2.584777210231373,0.046167899552481,0.8502511684892737,2.8105832100105097
18,4,3,3.044233678143184,0.0431948906801729,0.8505010435517425,2.500523848285009
18,4,4,3.799998503004724,0.0237377903477647,0.85100079367668,2.2191452502260267
18,4,5,6.973752898594348,0.0307087469837038,0.8495007934892268,2.831513192342206
18,4,6,6.534862577105505,0.0279595158498369,0.8500007310673245,2.554380924555589
18,4,7,6.226710146300312,0.0384044983287808,0.8495007934892268,2.4467376829877265
18,4,8,9.278913237674455,0.0261135043326713,0.8497501061922152,4.530086175173563
18,4,9,3.274999036594048,0.0382614551946461,0.8502511684892737,2.379057934414686
18,4,10,9.476182862998998,0.0429118901068976,0.8477501684266643,4.69622086330325
18,4,11,1.3394654077420962,0.0459414722005041,0.8505010435517425,3.8866470840171288
18,4,12,4.06407306539939,0.0217072598524228,0.8502511684892737,2.2191476620167365
18,4,13,3.567266128474474,0.028265101964143,0.8502511684892737,2.255997619114826
18,4,14,6.373494585309563,0.0393323377865764,0.8495007934892268,2.4798096192373897
18,4,15,9.645058277911115,0.0321926980221076,0.8487502310360199,4.856167615503452
18,4,16,6.353055195913436,0.0383585754321078,0.8497508560048558,2.4733451576894034
18,4,17,1.599705355150036,0.0621840930237607,0.8502511684892737,3.640221986088934
18,4,18,3.659506765863977,0.0269781147474622,0.8505010435517425,2.2339170842733638
18,4,19,3.5925434399765592,0.0266123518804317,0.8507509186142111,2.2480233020464384
18,5,0,6.483549802758101,0.0335411234467862,0.8495007934892268,2.5093012226281477
18,5,1,2.8177524413057977,0.0414271921541612,0.8502511684892737,2.5812701558637565
18,5,2,2.670498947700644,0.0451859628450759,0.8502511684892737,2.6897873749472296
18,5,3,3.070222663355968,0.0410423008005272,0.8505010435517425,2.4218230458473387
18,5,4,3.592392611480001,0.0291203844373873,0.85100079367668,2.222407764007316
18,5,5,6.834149881366876,0.0305905904231429,0.8495007934892268,2.7253017830789816
18,5,6,6.534846509700161,0.0279595669544617,0.8500007310673245,2.5363330080621798
18,5,7,6.388609367815405,0.034819810905832,0.8495007934892268,2.486234763893531
18,5,8,9.27861864075203,0.026113702521863,0.8497501061922152,4.526521246064576
18,5,9,3.274999036594048,0.0382614551946461,0.8502511684892737,2.3140475517777856
18,5,10,9.437506828524592,0.0396782660011592,0.8477501684266643,4.660322578719669
18,5,11,1.49268513116873,0.0488488609223004,0.8505010435517425,3.7148574985133034
18,5,12,3.881946147273269,0.0251448532761779,0.8502511684892737,2.222422556638088
18,5,13,3.4541880006901757,0.0313884710692769,0.8502511684892737,2.2404613649064906
18,5,14,6.480308275417805,0.0351444252784203,0.8495007934892268,2.507943806444199
18,5,15,9.552594429457615,0.0328043808087555,0.8487502310360199,4.7693248477241585
18,5,16,6.457812712894312,0.0347698506606701,0.8497508560048558,2.500812525556114
18,5,17,1.8084234279549487,0.0589385463876879,0.8502511684892737,3.4158209954946974
18,5,18,3.4875461857703307,0.0307626758230517,0.8505010435517425,2.233439867240905
18,5,19,3.436450474375121,0.0318978391189044,0.8507509186142111,2.2460617148278854
18,6,0,6.497036618808201,0.0334116772508778,0.8495007934892268,2.516359034986761
18,6,1,2.912817988874084,0.0413437992745516,0.8502511684892737,2.4231085956284586
18,6,2,2.75438804014469,0.0442250189625369,0.8502511684892737,2.5398562664377806
18,6,3,3.109495751839034,0.0405089756233568,0.8505010435517425,2.2988962933281725
18,6,4,3.427451088458951,0.0325532360427733,0.85100079367668,2.1970831113350178
18,6,5,6.628557153577763,0.0323015265755187,0.8495007934892268,2.595432986594002
18,6,6,6.53482327327425,0.0279596444686061,0.8500007310673245,2.5362985640125344
18,6,7,6.417343366827867,0.0334765371830947,0.8495007934892268,2.4964742768963966
18,6,8,9.278323633968238,0.0261139009934412,0.8497501061922152,4.547911852038224
18,6,9,3.274999036594048,0.0382614551946461,0.8502511684892737,2.2207930216827894
18,6,10,9.434567470236807,0.0362045307874532,0.8477501684266643,4.679481331098987
18,6,11,1.7272006187135047,0.0497139647136527,0.8505010435517425,3.440638404888705
18,6,12,3.572875255789,0.0311154374440632,0.8502511684892737,2.1970833299197636
18,6,13,3.3141377328419304,0.0349666700722774,0.8502511684892737,2.2090053489225503
18,6,14,6.491384899380703,0.0337112097216389,0.8495007934892268,2.5139787703947944
18,6,15,9.501364251214811,0.0315631447520146,0.8487502310360199,4.742750394050108
18,6,16,6.4733045282320205,0.0334154230710266,0.8497508560048558,2.508261588276501
18,6,17,2.06711218644028,0.0550732741037849,0.8502511684892737,3.1186684739780866
18,6,18,3.308653024351635,0.0349850708853908,0.8505010435517425,2.2101612456504975
18,6,19,3.189516000446014,0.0373373614654641,0.8507509186142111,2.256773148052885
18,7,0,6.502070199752971,0.0326001179037895,0.8495007934892268,2.4991551588592986
18,7,1,2.912817988874084,0.0413437992745516,0.8502511684892737,2.3015256094014127
18,7,2,2.915280117083894,0.042292588385454,0.8502511684892737,2.2997160693022787
18,7,3,3.0716527558329414,0.0406696050083045,0.8505010435517425,2.200944263641317
18,7,4,3.215841064221103,0.0369205661330581,0.85100079367668,2.1476089531246827
18,7,5,6.529683997919016,0.0324715649680774,0.8495007934892268,2.5137613916311783
18,7,6,6.534791007775183,0.027959747282917,0.8500007310673245,2.517046963335128
18,7,7,6.4639257712921685,0.032713010111577,0.8495007934892268,2.489505097362263
18,7,8,9.27802822984238,0.026114099741072,0.8497501061922152,4.53824850440203
18,7,9,3.184046722305105,0.0391683956153995,0.8502511684892737,2.151122108872007
18,7,10,9.422814251703626,0.0337053772161009,0.8477501684266643,4.660169186612203
18,7,11,2.173123110586236,0.0475875816422715,0.8505010435517425,2.9748867246832718
18,7,12,3.2070874840575496,0.0369943413417828,0.8502511684892737,2.147610417584332
18,7,13,3.194310762498374,0.0374735836969805,0.8502511684892737,2.1489555463236405
18,7,14,6.500230531482004,0.0325626383607518,0.8495007934892268,2.498379416324891
18,7,15,9.45844016705709,0.030526362939119,0.8487502310360199,4.6939146428731355
18,7,16,6.488607676725843,0.0323749526411233,0.8497508560048558,2.4947044801346006
18,7,17,2.6524432805065974,0.0460276580027056,0.8502511684892737,2.520799399776852
18,7,18,3.1700787712599934,0.0379765216580409,0.8505010435517425,2.1555220412227825
18,7,19,3.1094433115576723,0.0392248000003929,0.8507509186142111,2.181050312786453
18,8,0,6.504757426280491,0.0318130742202895,0.8495007934892268,2.468428885343373
18,8,1,2.950651531582317,0.0409360733090278,0.8502511684892737,2.1912612682771675
18,8,2,2.958477581533121,0.0414815064384817,0.8502511684892737,2.1849681727883854
18,8,3,3.060085289180202,0.0404237955375838,0.8505010435517425,2.1207950150681802
18,8,4,3.097274323456366,0.0392029650153155,0.85100079367668,2.107745718510436
18,8,5,6.522485594714417,0.0317297296678847,0.8495007934892268,2.4777760911938604
18,8,6,6.534740524074967,0.0279599042440476,0.8500007310673245,2.485563967548646
18,8,7,6.480245796703947,0.0318884850005768,0.8495007934892268,2.4624291704673977
